id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,distance_to_center
694073,2010-03-12T19:34:45Z,13.6407709122,52.4260820967,4,15,10,75,0,1,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",19.22364635638388
694236,2010-03-12T19:55:13Z,13.5120196746,52.4774962706,0,33,5,50,0,1,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",8.794018714812637
694376,2010-03-12T20:15:43Z,13.3458437,52.5187307,0,53,25,75,0,4,10,"[{'url': '/categories/136', 'name': 'Arts'}]",3.767520393697371
695066,2010-03-12T22:02:32Z,13.35002571,52.51463204,1,25,18,75,0,1,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",3.519500283947413
695071,2010-03-12T22:03:23Z,13.5120473821,52.4774684473,0,31,5,75,0,0,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",8.797243122658738
695586,2010-03-12T23:21:01Z,13.3806172667,52.52247975,0,18,14,100,0,1,10,"[{'url': '/categories/48', 'name': 'Resort'}]",1.4639432908568164
697000,2010-03-13T03:09:55Z,13.4089940013,52.5286056325,0,29,27,75,0,0,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",1.1732651433834302
697854,2010-03-13T07:33:08Z,13.4584755469,52.4737397735,4,96,63,75,0,5,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",6.347233036281649
698036,2010-03-13T08:52:00Z,13.4204758,52.5146368,1,21,17,75,0,1,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",1.374531288270596
698043,2010-03-13T08:56:47Z,13.4567879,52.5299071,1,40,27,75,0,2,10,"[{'url': '/categories/93', 'name': 'Hostel'}]",3.9278419397853845
698525,2010-03-13T11:01:35Z,13.4772932993,52.5139236066,0,17,13,75,0,1,10,"[{'url': '/categories/465', 'name': 'H&M'}]",5.159123073096106
698528,2010-03-13T11:02:37Z,13.4767773322,52.5135329627,0,11,9,75,0,0,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]",5.129495683078951
698540,2010-03-13T11:05:28Z,13.5436808833,52.45768775,0,11,6,75,0,1,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",11.800675214966281
698632,2010-03-13T11:23:24Z,13.4140067833,52.5235562333,0,21,18,75,0,1,10,"[{'url': '/categories/36', 'name': 'Technology'}]",0.980216793692038
698643,2010-03-13T11:24:44Z,13.4145534039,52.5236566422,0,12,11,50,0,1,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",1.017791658020543
698661,2010-03-13T11:27:40Z,13.4091172167,52.5201185167,0,12,12,75,0,0,10,"[{'url': '/categories/163', 'name': 'Paper Goods'}]",0.526615268524247
698732,2010-03-13T11:47:04Z,13.4072801333,52.5221659667,1,23,22,50,0,0,10,"[{'url': '/categories/436', 'name': ""McDonald's""}]",0.5188778365853693
699035,2010-03-13T12:42:37Z,13.3872485,52.5302588833,3,18,17,75,0,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",1.5737136459342678
699537,2010-03-13T14:03:23Z,13.5507058,52.53387345,0,10,8,75,0,1,10,"[{'url': '/categories/63', 'name': 'Monument'}]",10.225445389742827
699552,2010-03-13T14:05:28Z,13.5631027667,52.54141135,0,71,7,50,0,1,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",11.20847862757901
701122,2010-03-13T17:20:55Z,13.5768011,52.4552379833,0,11,6,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",13.829571922176855
701163,2010-03-13T17:27:31Z,13.4951407833,52.5145253167,1,11,7,150,0,1,10,"[{'url': '/categories/132', 'name': 'Hospital'}]",6.354983100210051
701228,2010-03-13T17:34:04Z,13.6248175167,52.4507861833,1,13,7,100,0,0,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]",16.920329264958056
701825,2010-03-13T18:36:11Z,13.3080686167,52.50647945,0,12,11,75,0,2,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",6.477578695131116
701893,2010-03-13T18:41:34Z,13.3083626667,52.5062586833,0,26,14,100,0,2,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",6.463539963072994
702859,2010-03-13T20:02:17Z,13.30022221,52.63836562,0,24,6,75,0,3,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",14.925575998845702
703257,2010-03-13T20:44:00Z,13.3693957329,52.5243746928,0,80,53,100,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",2.2518091835448657
703461,2010-03-13T21:07:02Z,13.4146826167,52.5219874333,0,85,59,75,0,2,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",0.9471632002682412
703814,2010-03-13T21:43:08Z,13.44697999,52.52629208,0,30,13,75,0,0,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",3.1782387546516064
703967,2010-03-13T22:01:24Z,13.4647248,52.4975911,0,21,19,50,0,1,10,"[{'url': '/categories/97', 'name': 'Saloon'}]",4.8998094851702785
703991,2010-03-13T22:05:09Z,13.4267483828,52.5353826379,0,16,3,50,0,2,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",2.489353167359151
704440,2010-03-13T23:04:33Z,13.34249323,52.49850273,0,19,17,75,0,2,10,"[{'url': '/categories/241', 'name': 'Bar'}]",4.603996667858429
704710,2010-03-13T23:38:51Z,13.40088965,52.5275922333,1,12,12,75,0,1,10,"[{'url': '/categories/24', 'name': 'Pub'}]",0.9470615122400293
705241,2010-03-14T00:52:51Z,13.3251017332,52.4786375602,0,35,12,50,0,3,10,"[{'url': '/categories/241', 'name': 'Bar'}]",6.854772951529847
706652,2010-03-14T05:59:15Z,13.5602720407,52.5405614856,1,42,6,35,0,0,10,"[{'url': '/categories/90', 'name': 'Modern'}]",11.001033663158948
707345,2010-03-14T10:58:01Z,13.3689358501,52.5251603137,3,87,54,75,0,6,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",2.305906803414145
707448,2010-03-14T11:34:45Z,13.26131868,52.42917221,0,20,8,150,0,2,10,"[{'url': '/categories/38', 'name': 'City Park'}]",13.788778277843225
707504,2010-03-14T11:49:36Z,13.3360455,52.497821,0,11,11,50,0,1,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",5.022621775574914
707521,2010-03-14T11:53:32Z,13.3688600633,52.5258765673,0,86,39,50,0,4,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",2.335322704632733
707532,2010-03-14T11:55:56Z,13.4153443836,52.5472029998,0,11,8,75,0,1,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",3.2635017116229705
707563,2010-03-14T12:04:14Z,13.4154602439,52.5187004019,1,15,13,75,0,0,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",0.9440468431022685
707577,2010-03-14T12:06:40Z,13.4154602439,52.5187004019,0,10,10,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",0.9440468431022685
707606,2010-03-14T12:12:56Z,13.2820787833,52.4776101667,0,16,12,75,0,3,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",9.308259426398095
707627,2010-03-14T12:18:12Z,13.3238513167,52.6069327833,1,10,8,75,0,1,10,"[{'url': '/categories/118', 'name': 'Health & Fitness'}]",11.089827692488214
707635,2010-03-14T12:19:23Z,13.4164202213,52.528865507,0,11,9,50,0,1,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",1.4828837369560168
707819,2010-03-14T13:06:03Z,13.4682190418,52.4877979399,17,55,40,150,0,2,10,"[{'url': '/categories/63', 'name': 'Monument'}]",5.699335718647817
707867,2010-03-14T13:15:48Z,13.35231478,52.5075663,1,32,29,75,0,1,10,"[{'url': '/categories/188', 'name': 'Gallery'}]",3.5676803325708506
707976,2010-03-14T13:40:23Z,13.4740456667,52.5356311167,0,11,9,75,0,1,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",5.239830696817475
708311,2010-03-14T14:43:32Z,13.3077478409,52.4743899466,0,56,7,150,0,3,10,"[{'url': '/categories/29', 'name': 'Condo'}]",8.062093792820079
711343,2010-03-14T21:43:47Z,13.4027479137,52.527946156,2,34,25,75,0,2,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",0.9889323105643235
712443,2010-03-15T00:57:18Z,13.2933882143,52.5225017286,0,62,16,75,0,2,10,"[{'url': '/categories/139', 'name': 'Dormitory'}]",7.3261125338608775
713243,2010-03-15T07:02:04Z,13.4196925,52.5458800667,11,40,9,75,0,3,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",3.2231464166402435
713432,2010-03-15T08:08:32Z,13.4661751986,52.5083952906,1,12,7,100,0,0,10,"[{'url': '/categories/185', 'name': 'Castle'}]",4.533634950870061
713460,2010-03-15T08:23:39Z,13.3528411388,52.5175527376,3,105,77,100,0,9,10,"[{'url': '/categories/185', 'name': 'Castle'}]",3.298295506861609
713465,2010-03-15T08:25:38Z,13.53593036,52.4325810949,0,49,4,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",13.243405234157821
713474,2010-03-15T08:31:58Z,13.3905614336,52.5174656456,1,76,16,75,0,1,10,"[{'url': '/categories/36', 'name': 'Technology'}]",0.7631470843800697
713599,2010-03-15T09:18:17Z,13.31283563,52.49976968,0,11,10,75,0,1,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",6.374667177714582
713621,2010-03-15T09:27:24Z,13.4048217333,52.5202938833,0,27,24,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",0.26066872985164047
713643,2010-03-15T09:34:07Z,13.4206517211,52.5419698208,2,23,16,75,0,1,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",2.854909490833011
713963,2010-03-15T11:36:18Z,13.3902669167,52.51583055,1,10,10,75,0,0,10,"[{'url': '/categories/19', 'name': 'Italian'}]",0.8431221599057728
714171,2010-03-15T12:30:41Z,13.4988476257,52.5217736024,6,71,5,75,1,2,10,"[{'url': '/categories/360', 'name': 'Gym'}]",6.591806441468339
714302,2010-03-15T13:06:11Z,13.3595941999,52.5064483756,0,15,15,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",3.166137307941591
714324,2010-03-15T13:11:03Z,13.4481453896,52.5022990622,0,28,6,50,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",3.6658921612378905
714494,2010-03-15T13:51:35Z,13.4823703766,52.5033374726,0,19,7,50,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",5.7446520049088745
714750,2010-03-15T14:45:40Z,13.4127187729,52.5424069699,0,11,10,50,0,1,10,"[{'url': '/categories/240', 'name': 'Shoes'}]",2.7017493794468503
714766,2010-03-15T14:48:57Z,13.4112274647,52.5291109085,0,10,9,50,0,0,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]",1.293938336541677
714962,2010-03-15T15:32:55Z,13.6254973667,52.4563438167,0,16,11,75,0,1,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",16.69306288235454
715427,2010-03-15T16:50:53Z,13.34401905,52.52021861,1,61,17,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",3.8927551959934097
715430,2010-03-15T16:51:07Z,13.3297232667,52.50748965,0,54,22,100,0,4,10,"[{'url': '/categories/157', 'name': 'Vineyard'}]",5.026810704517548
715727,2010-03-15T17:28:39Z,13.45280587,52.53163743,0,25,16,250,0,1,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",3.739740659480412
715813,2010-03-15T17:40:24Z,13.36887836,52.52602827,0,66,39,50,0,2,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",2.3396608199342745
716413,2010-03-15T19:10:36Z,13.3930613022,52.5250548147,0,17,16,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",0.8766444648765077
717249,2010-03-15T21:12:47Z,13.4200894833,52.5442208823,0,11,11,50,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",3.0643212450747956
717395,2010-03-15T21:35:03Z,13.417943716,52.55148883,0,13,12,50,0,1,10,"[{'url': '/categories/238', 'name': ""Children's Apparel""}]",3.770577720980826
717767,2010-03-15T22:33:44Z,13.4047283767,52.5133589481,1,25,20,75,0,1,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",0.6725305963266186
719709,2010-03-16T08:04:11Z,13.5009836167,52.50386115,1,35,3,100,0,0,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",6.940483974045627
719997,2010-03-16T09:59:34Z,13.2983534,52.4921048,0,48,16,150,0,1,10,"[{'url': '/categories/151', 'name': 'Trade/Tech School'}]",7.599866668236305
720026,2010-03-16T10:10:42Z,13.2680618763,52.5094237621,2,24,13,50,0,2,10,"[{'url': '/categories/125', 'name': 'City Hall'}]",9.094804172352928
720157,2010-03-16T10:53:53Z,13.4029323971,52.5106492633,0,12,11,75,0,0,10,"[{'url': '/categories/63', 'name': 'Monument'}]",0.9427206650839824
720164,2010-03-16T10:55:30Z,13.199493885,52.5370365665,0,11,8,50,0,0,10,"[{'url': '/categories/125', 'name': 'City Hall'}]",13.811817517072988
720290,2010-03-16T11:32:11Z,13.3818143606,52.5280267779,1,81,21,50,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",1.6633145507473321
720343,2010-03-16T11:43:00Z,13.3143997192,52.5064721476,0,12,9,50,3,1,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",6.0601897598869705
720453,2010-03-16T12:08:11Z,13.18936955,52.52541559,0,24,11,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",14.370840364181094
720470,2010-03-16T12:12:21Z,13.1723177433,52.4207498183,15,33,15,100,0,2,10,"[{'url': '/categories/114', 'name': 'Lake & Pond'}]",18.98960993804302
720480,2010-03-16T12:14:45Z,13.4424827167,52.5006432667,1,13,13,75,0,0,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]",3.448012111386828
720570,2010-03-16T12:31:59Z,13.353946209,52.4880623817,2,19,17,75,1,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",4.718925678325407
720667,2010-03-16T12:53:14Z,13.4512119045,52.5010637738,6,23,18,75,0,1,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",3.914500818617922
721004,2010-03-16T14:02:28Z,13.4095424518,52.5241159062,3,14,12,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",0.7794538477778913
721545,2010-03-16T15:48:54Z,13.5615170002,52.4470581872,0,13,7,50,0,0,10,"[{'url': '/categories/95', 'name': 'Train Station'}]",13.473180080302315
721907,2010-03-16T16:44:17Z,13.4574070542,52.2973620139,0,20,9,300,0,0,10,"[{'url': '/categories/11', 'name': 'Mall'}]",24.944067720372026
722003,2010-03-16T16:55:57Z,13.3695920937,52.5225993782,0,21,18,75,0,3,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",2.195438246342047
722222,2010-03-16T17:23:47Z,13.4400235694,52.5137523216,3,61,12,150,0,0,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",2.6718361033213935
722332,2010-03-16T17:37:09Z,13.4453343869,52.4743175236,1,15,12,75,0,2,10,"[{'url': '/categories/124', 'name': 'Diner'}]",5.7943980589729
722463,2010-03-16T17:54:58Z,13.2909357548,52.5130176544,0,24,14,75,0,2,10,"[{'url': '/categories/160', 'name': 'Indian'}]",7.513326438212502
722863,2010-03-16T18:50:04Z,13.4099131823,52.5228635089,1,20,20,50,0,2,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",0.7063691650113608
723093,2010-03-16T19:23:48Z,13.3926281179,52.5277730954,0,10,10,75,0,0,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",1.13825478921215
723208,2010-03-16T19:44:25Z,13.3202535232,52.5086430978,0,18,9,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]",5.620636520096251
723517,2010-03-16T20:29:10Z,13.3547946833,52.5986663667,1,20,8,75,0,1,10,"[{'url': '/categories/36', 'name': 'Technology'}]",9.396059236437177
723531,2010-03-16T20:30:52Z,13.1849413833,52.5342173,0,26,13,75,0,1,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",14.748028174404611
723547,2010-03-16T20:33:15Z,13.35648575,52.5982149833,1,17,7,75,0,1,10,"[{'url': '/categories/46', 'name': 'Bus Station'}]",9.310805396323534
723575,2010-03-16T20:37:10Z,13.3936063992,52.5260525971,0,18,17,75,0,0,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",0.9419520711787736
723675,2010-03-16T20:51:41Z,13.4432143827,52.5175781521,0,43,16,75,1,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",2.8259864289832897
724251,2010-03-16T22:06:39Z,13.297791481,52.5048530102,0,18,11,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",7.195877922418423
726490,2010-03-17T07:43:13Z,13.38497025,52.5097160667,2,13,10,75,0,0,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",1.529552196766844
726593,2010-03-17T08:20:28Z,13.45141881,52.52118629,0,390,17,50,0,1,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",3.384104977846175
726602,2010-03-17T08:24:22Z,13.40859655,52.5221590667,1,50,16,75,0,1,10,"[{'url': '/categories/46', 'name': 'Bus Station'}]",0.5882526206171452
727034,2010-03-17T11:04:01Z,13.3438516333,52.4387673833,0,86,13,75,0,6,10,"[{'url': '/categories/95', 'name': 'Train Station'}]",9.747456711382448
727069,2010-03-17T11:13:40Z,13.3579790333,52.4273991333,1,35,9,75,0,2,10,"[{'url': '/categories/141', 'name': 'Hall'}]",10.612897285319729
727210,2010-03-17T11:45:55Z,13.3551263809,52.4859947635,1,228,8,50,0,1,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",4.837313546566292
727562,2010-03-17T12:58:18Z,13.4500336647,52.5053619757,0,14,14,75,0,1,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",3.6201431715091013
727619,2010-03-17T13:12:16Z,13.352727758,52.5095940458,0,30,27,75,0,1,10,"[{'url': '/categories/135', 'name': 'Administration'}]",3.46638371167728
728099,2010-03-17T14:40:30Z,13.3857714167,52.50294295,2,34,24,75,0,2,10,"[{'url': '/categories/93', 'name': 'Hostel'}]",2.0874419874019656
728125,2010-03-17T14:45:01Z,13.4594727167,52.49678795,4,18,18,50,0,3,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",4.639906994200798
728221,2010-03-17T15:01:25Z,13.42872135,52.5106450333,0,42,35,50,0,2,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]",2.0659224595758534
728337,2010-03-17T15:21:26Z,13.5808503628,52.5047296286,0,19,5,75,0,0,10,"[{'url': '/categories/173', 'name': 'Pet Store'}]",12.240163078869186
728785,2010-03-17T16:23:54Z,13.3843946457,52.5227272511,0,16,14,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",1.2276040119568765
729709,2010-03-17T18:04:59Z,13.4108278155,52.5295394159,0,26,11,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",1.3221265347068305
729812,2010-03-17T18:16:27Z,13.4279245,52.5527254,0,24,9,100,0,1,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",4.1451536404118015
730338,2010-03-17T19:25:51Z,13.4356745,52.4998295,4,25,12,50,0,1,10,"[{'url': '/categories/235', 'name': 'Post Office'}]",3.150554331125814
730982,2010-03-17T20:46:48Z,13.4556453433,52.5086805448,0,13,12,75,0,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",3.840850733912812
731047,2010-03-17T20:55:12Z,13.3919212803,52.5301285646,0,23,20,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",1.3893049615573612
732166,2010-03-17T23:39:50Z,13.35994885,52.4902343833,0,11,10,75,0,2,10,"[{'url': '/categories/241', 'name': 'Bar'}]",4.26713010194288
734930,2010-03-18T12:30:50Z,13.4439295882,52.4992105606,2,11,9,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",3.622184461412758
734979,2010-03-18T12:42:55Z,13.2704621,52.5106657833,1,16,8,75,0,0,10,"[{'url': '/categories/190', 'name': 'Dentist'}]",8.91786407841737
735197,2010-03-18T13:25:05Z,13.3586396895,52.4945657179,0,27,19,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",3.981964907494558
735248,2010-03-18T13:34:26Z,13.4466433525,52.4997388513,4,10,10,75,1,0,10,"[{'url': '/categories/176', 'name': 'Canal / Waterway'}]",3.735221545177187
735417,2010-03-18T14:07:54Z,13.7466967106,52.4973320961,1,15,3,100,0,2,10,"[{'url': '/categories/200', 'name': 'Hardware Store'}]",23.485767523798796
735452,2010-03-18T14:13:32Z,13.2714543177,52.5100386978,1,23,11,50,0,0,10,"[{'url': '/categories/187', 'name': 'Hot Dogs & Sausages'}]",8.858803983601721
735636,2010-03-18T14:43:47Z,13.4039640427,52.5222270336,1,17,16,50,0,1,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]",0.3865952847984796
735697,2010-03-18T14:52:54Z,13.3460713,52.4849786333,5,46,26,75,0,4,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]",5.335671438131282
736050,2010-03-18T15:42:32Z,13.40144185,52.5455947833,1,36,14,100,0,3,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]",2.9478916326053874
736245,2010-03-18T16:07:15Z,13.40016415,52.5479411167,3,23,14,50,0,3,10,"[{'url': '/categories/209', 'name': 'Farm'}]",3.2101013560619216
736344,2010-03-18T16:21:56Z,13.3997308167,52.5486479333,1,24,16,75,0,2,10,"[{'url': '/categories/63', 'name': 'Monument'}]",3.2896134406296067
736369,2010-03-18T16:25:28Z,13.4008848667,52.5486379025,0,21,12,100,0,2,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",3.2865486978864418
736604,2010-03-18T16:49:27Z,13.44832497,52.5110259,1,20,11,75,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",3.2913611080109746
736904,2010-03-18T17:23:23Z,13.27994245,52.5185055667,1,37,11,75,0,1,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",8.226602104895392
737275,2010-03-18T18:02:53Z,13.3770775795,52.468089654,5,33,17,100,0,3,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",5.906856530038149
737331,2010-03-18T18:08:11Z,13.4054017067,52.5288263449,2,17,13,50,0,0,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",1.114664354385268
737384,2010-03-18T18:11:50Z,13.4569215775,52.5282845991,3,35,29,50,0,2,10,"[{'url': '/categories/241', 'name': 'Bar'}]",3.8851596153303105
738373,2010-03-18T20:22:32Z,13.3371157,52.51414972,1,60,31,75,0,2,10,"[{'url': '/categories/124', 'name': 'Diner'}]",4.392496401250174
738503,2010-03-18T20:40:26Z,13.4263416333,52.6122486167,0,14,4,35,0,1,10,"[{'url': '/categories/90', 'name': 'Modern'}]",10.494402437117262
739552,2010-03-18T23:01:00Z,13.48616093,52.50653904,0,99,8,75,0,0,10,"[{'url': '/categories/164', 'name': 'Subway'}]",5.895044969247855
741726,2010-03-19T08:19:17Z,13.3917521681,52.5200311185,0,11,8,75,0,1,10,"[{'url': '/categories/217', 'name': 'Other - Services'}]",0.6693842804590103
741745,2010-03-19T08:24:32Z,13.3893191814,52.5186821871,0,13,11,50,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",0.8268821717063124
741773,2010-03-19T08:38:57Z,13.3879244328,52.5221421696,4,52,35,50,0,3,10,"[{'url': '/categories/128', 'name': 'Bridge'}]",0.9808520863841299
741794,2010-03-19T08:47:49Z,13.3874201775,52.5239177528,1,17,16,50,0,2,10,"[{'url': '/categories/229', 'name': 'Flower Shop'}]",1.0950991283540747
741811,2010-03-19T08:56:16Z,13.3874309063,52.5239112251,1,15,15,50,0,0,10,"[{'url': '/categories/186', 'name': 'Bank & Financial'}]",1.0941105209169542
741918,2010-03-19T09:36:56Z,13.7209775833,52.5475443667,6,28,2,150,0,1,10,"[{'url': '/categories/214', 'name': 'Garden'}]",21.838428196939663
742029,2010-03-19T10:17:20Z,13.4051978588,52.5342695409,1,26,19,50,0,2,10,"[{'url': '/categories/237', 'name': 'Soul Food'}]",1.7067885470406026
742299,2010-03-19T11:35:21Z,13.4439229333,52.5468050667,0,19,16,100,0,1,10,"[{'url': '/categories/200', 'name': 'Hardware Store'}]",4.210352828391202
742334,2010-03-19T11:44:20Z,13.3983181,52.5108183833,0,10,10,50,0,0,10,"[{'url': '/categories/187', 'name': 'Hot Dogs & Sausages'}]",0.9442990051266454
742360,2010-03-19T11:48:14Z,13.1833776,52.42639215,1,16,10,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",18.01525189086812
742562,2010-03-19T12:35:31Z,13.4428264667,52.49930635,1,17,11,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",3.5567242824761456
742706,2010-03-19T13:03:32Z,13.3517601536,52.4897155873,0,21,7,75,0,1,10,"[{'url': '/categories/163', 'name': 'Paper Goods'}]",4.69129732055973
742729,2010-03-19T13:07:48Z,13.4680083739,52.5151912703,0,18,5,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",4.51955300891164
742891,2010-03-19T13:39:02Z,13.3557421946,52.4862728634,2,97,11,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",4.786740034067485
742945,2010-03-19T13:48:48Z,13.38644844,52.5579797,0,12,9,100,0,0,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",4.443551751702617
743261,2010-03-19T14:46:41Z,13.30950969,52.50067067,1,13,10,75,0,0,10,"[{'url': '/categories/449', 'name': ""Dunkin' Donuts""}]",6.554992729831236
743508,2010-03-19T15:30:44Z,13.3713906833,52.5270430333,0,39,31,75,0,2,10,"[{'url': '/categories/126', 'name': 'Courthouse'}]",2.2223868692104505
743605,2010-03-19T15:40:39Z,13.3689327333,52.5260017667,4,101,61,75,0,4,10,"[{'url': '/categories/46', 'name': 'Bus Station'}]",2.335216754783
744727,2010-03-19T17:39:11Z,13.3765416,52.50624355,0,25,19,100,0,1,10,"[{'url': '/categories/185', 'name': 'Castle'}]",2.212742069794492
744853,2010-03-19T17:53:17Z,13.3057308197,52.481970016,0,22,13,75,0,1,10,"[{'url': '/categories/170', 'name': 'Warehouse & Industrial'}]",7.68603710650358
744974,2010-03-19T18:03:48Z,13.4699785709,52.4999935728,1,27,15,150,0,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]",5.096048748677189
745130,2010-03-19T18:19:34Z,13.3080353667,52.47323925,0,32,8,75,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",8.126487440931813
745140,2010-03-19T18:20:32Z,13.3882037269,52.4937222508,0,17,16,75,0,1,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",2.9606349119213466
745390,2010-03-19T18:43:57Z,13.4816515446,52.5037815651,0,14,6,50,1,1,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",5.683334764720532
745628,2010-03-19T19:11:30Z,13.3335981268,52.5056641872,1,30,19,75,0,3,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",4.832701385776909
745687,2010-03-19T19:18:03Z,13.3995639167,52.5272338277,0,11,5,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",0.915874015810833
746051,2010-03-19T19:55:46Z,13.3141636848,52.4911558324,1,32,15,50,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",6.678614680777073
746322,2010-03-19T20:29:42Z,13.3020523667,52.5069457333,0,14,10,50,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",6.865211276196207
