userid1,userid2,user_pair
25851,52468,"(25851, 52468)"
25851,83753,"(25851, 83753)"
25851,30492,"(25851, 30492)"
25851,113451,"(25851, 113451)"
25851,29504,"(25851, 29504)"
25851,47330,"(25851, 47330)"
25851,115771,"(25851, 115771)"
25851,72582,"(25851, 72582)"
25851,144271,"(25851, 144271)"
25851,27544,"(25851, 27544)"
25851,48047,"(25851, 48047)"
25851,101856,"(25851, 101856)"
25879,85969,"(25879, 85969)"
25887,930121,"(25887, 930121)"
25887,1923452,"(25887, 1923452)"
25896,27786,"(25896, 27786)"
25896,2509963,"(25896, 2509963)"
25896,364048,"(25896, 364048)"
25896,149042,"(25896, 149042)"
25896,57750,"(25896, 57750)"
25896,96881,"(25896, 96881)"
25896,29597,"(25896, 29597)"
25896,61850,"(25896, 61850)"
25896,228902,"(25896, 228902)"
25896,290404,"(25896, 290404)"
25896,1325897,"(25896, 1325897)"
25896,53041,"(25896, 53041)"
25896,28981,"(25896, 28981)"
25896,109912,"(25896, 109912)"
25896,57281,"(25896, 57281)"
25896,28120,"(25896, 28120)"
25896,116172,"(25896, 116172)"
25896,49698,"(25896, 49698)"
25896,82061,"(25896, 82061)"
25896,213297,"(25896, 213297)"
25896,1116134,"(25896, 1116134)"
25896,181744,"(25896, 181744)"
25896,30129,"(25896, 30129)"
25896,2123235,"(25896, 2123235)"
25896,2073136,"(25896, 2073136)"
25929,2467366,"(25929, 2467366)"
25929,307783,"(25929, 307783)"
25929,374367,"(25929, 374367)"
25929,27241,"(25929, 27241)"
25929,2182260,"(25929, 2182260)"
25929,55454,"(25929, 55454)"
25929,271013,"(25929, 271013)"
25929,47275,"(25929, 47275)"
25929,128732,"(25929, 128732)"
25929,36585,"(25929, 36585)"
25929,83753,"(25929, 83753)"
25929,26406,"(25929, 26406)"
25929,130893,"(25929, 130893)"
25929,492398,"(25929, 492398)"
25929,29597,"(25929, 29597)"
25929,325545,"(25929, 325545)"
25929,28077,"(25929, 28077)"
25929,65003,"(25929, 65003)"
25929,359410,"(25929, 359410)"
25943,2088896,"(25943, 2088896)"
25943,27865,"(25943, 27865)"
25958,26530,"(25958, 26530)"
25958,82115,"(25958, 82115)"
25958,212793,"(25958, 212793)"
25958,70096,"(25958, 70096)"
25974,50692,"(25974, 50692)"
25974,49698,"(25974, 49698)"
25974,86577,"(25974, 86577)"
25974,374367,"(25974, 374367)"
25974,2147818,"(25974, 2147818)"
25974,115300,"(25974, 115300)"
25974,27786,"(25974, 27786)"
25974,2509963,"(25974, 2509963)"
25974,2211985,"(25974, 2211985)"
25974,2225828,"(25974, 2225828)"
25974,44717,"(25974, 44717)"
25974,2104975,"(25974, 2104975)"
25974,363473,"(25974, 363473)"
25974,339190,"(25974, 339190)"
25974,82186,"(25974, 82186)"
25974,124683,"(25974, 124683)"
25974,53041,"(25974, 53041)"
25974,319801,"(25974, 319801)"
25974,1220234,"(25974, 1220234)"
25974,2146119,"(25974, 2146119)"
25974,2144087,"(25974, 2144087)"
25974,93550,"(25974, 93550)"
25974,1317743,"(25974, 1317743)"
25974,84855,"(25974, 84855)"
25974,29054,"(25974, 29054)"
25974,61315,"(25974, 61315)"
25974,29597,"(25974, 29597)"
25974,181744,"(25974, 181744)"
25974,331180,"(25974, 331180)"
25974,129468,"(25974, 129468)"
25974,140227,"(25974, 140227)"
25974,65476,"(25974, 65476)"
25974,318926,"(25974, 318926)"
25974,2123235,"(25974, 2123235)"
25974,103416,"(25974, 103416)"
25974,95228,"(25974, 95228)"
25974,65022,"(25974, 65022)"
25989,168695,"(25989, 168695)"
25989,55217,"(25989, 55217)"
25989,117083,"(25989, 117083)"
179101,2227683,"(179101, 2227683)"
2123235,237085,"(237085, 2123235)"
2123235,2017799,"(2017799, 2123235)"
2123235,31280,"(31280, 2123235)"
2123235,331180,"(331180, 2123235)"
2123235,122450,"(122450, 2123235)"
2123235,90196,"(90196, 2123235)"
2123235,76390,"(76390, 2123235)"
2123235,301166,"(301166, 2123235)"
2123235,1117313,"(1117313, 2123235)"
2123235,1602729,"(1602729, 2123235)"
2123235,281260,"(281260, 2123235)"
2123235,253112,"(253112, 2123235)"
2123235,97980,"(97980, 2123235)"
2123235,34005,"(34005, 2123235)"
2123235,37601,"(37601, 2123235)"
2123235,26346,"(26346, 2123235)"
2123235,1525117,"(1525117, 2123235)"
2123235,331000,"(331000, 2123235)"
2123235,75004,"(75004, 2123235)"
2123235,1030914,"(1030914, 2123235)"
2123235,36111,"(36111, 2123235)"
2123235,766230,"(766230, 2123235)"
2123235,1516329,"(1516329, 2123235)"
2123235,359563,"(359563, 2123235)"
2123235,303442,"(303442, 2123235)"
2123235,252244,"(252244, 2123235)"
2123235,319801,"(319801, 2123235)"
2123235,381788,"(381788, 2123235)"
2123235,209467,"(209467, 2123235)"
2123235,218994,"(218994, 2123235)"
2123235,84855,"(84855, 2123235)"
2123235,139641,"(139641, 2123235)"
2123235,29054,"(29054, 2123235)"
2123235,240512,"(240512, 2123235)"
2123235,30597,"(30597, 2123235)"
2123235,72582,"(72582, 2123235)"
2123235,107924,"(107924, 2123235)"
2123235,224157,"(224157, 2123235)"
2123235,255399,"(255399, 2123235)"
2123235,220147,"(220147, 2123235)"
2123235,129468,"(129468, 2123235)"
2123235,65476,"(65476, 2123235)"
2123235,133064,"(133064, 2123235)"
2123235,1231306,"(1231306, 2123235)"
2123235,252068,"(252068, 2123235)"
2123235,250852,"(250852, 2123235)"
2123235,279018,"(279018, 2123235)"
2123235,122351,"(122351, 2123235)"
2123235,181744,"(181744, 2123235)"
2123235,132083,"(132083, 2123235)"
2123235,525306,"(525306, 2123235)"
2123235,30293,"(30293, 2123235)"
26176,218434,"(26176, 218434)"
26176,283591,"(26176, 283591)"
26176,99568,"(26176, 99568)"
26176,71281,"(26176, 71281)"
26330,33685,"(26330, 33685)"
26341,921500,"(26341, 921500)"
26346,97359,"(26346, 97359)"
26346,30293,"(26346, 30293)"
26346,2378389,"(26346, 2378389)"
26346,252068,"(26346, 252068)"
26346,2231979,"(26346, 2231979)"
26346,103598,"(26346, 103598)"
26346,1231306,"(26346, 1231306)"
26346,2223830,"(26346, 2223830)"
26346,331000,"(26346, 331000)"
26346,293646,"(26346, 293646)"
26346,766230,"(26346, 766230)"
26346,136476,"(26346, 136476)"
26346,319801,"(26346, 319801)"
26346,106328,"(26346, 106328)"
26346,139614,"(26346, 139614)"
26346,218994,"(26346, 218994)"
26346,72582,"(26346, 72582)"
26346,86426,"(26346, 86426)"
26346,224670,"(26346, 224670)"
26346,281260,"(26346, 281260)"
26346,201115,"(26346, 201115)"
26346,249331,"(26346, 249331)"
26346,129468,"(26346, 129468)"
26346,946629,"(26346, 946629)"
26346,2337011,"(26346, 2337011)"
26346,133064,"(26346, 133064)"
26346,250852,"(26346, 250852)"
26346,279018,"(26346, 279018)"
26346,122351,"(26346, 122351)"
26346,132083,"(26346, 132083)"
26356,129468,"(26356, 129468)"
26356,65476,"(26356, 65476)"
26391,328333,"(26391, 328333)"
26391,53195,"(26391, 53195)"
26391,115300,"(26391, 115300)"
26391,34565,"(26391, 34565)"
26391,72582,"(26391, 72582)"
26391,2017799,"(26391, 2017799)"
26391,240766,"(26391, 240766)"
26391,84338,"(26391, 84338)"
26391,139614,"(26391, 139614)"
26391,110187,"(26391, 110187)"
26391,201115,"(26391, 201115)"
26391,29054,"(26391, 29054)"
26398,604368,"(26398, 604368)"
26398,27241,"(26398, 27241)"
26398,2233100,"(26398, 2233100)"
26398,315549,"(26398, 315549)"
26398,315869,"(26398, 315869)"
26405,55044,"(26405, 55044)"
26405,57281,"(26405, 57281)"
26405,281218,"(26405, 281218)"
26405,277904,"(26405, 277904)"
26405,113065,"(26405, 113065)"
26405,2017799,"(26405, 2017799)"
26405,331180,"(26405, 331180)"
26405,28210,"(26405, 28210)"
26405,319801,"(26405, 319801)"
26405,1231306,"(26405, 1231306)"
26405,53195,"(26405, 53195)"
26405,349837,"(26405, 349837)"
26405,70096,"(26405, 70096)"
26405,30293,"(26405, 30293)"
26405,249815,"(26405, 249815)"
26405,667535,"(26405, 667535)"
26405,396610,"(26405, 396610)"
26405,66018,"(26405, 66018)"
26405,76390,"(26405, 76390)"
26405,264424,"(26405, 264424)"
26405,110187,"(26405, 110187)"
26405,1516329,"(26405, 1516329)"
26405,126703,"(26405, 126703)"
26405,229523,"(26405, 229523)"
26405,29054,"(26405, 29054)"
26405,97877,"(26405, 97877)"
26407,2152097,"(26407, 2152097)"
26407,2443380,"(26407, 2443380)"
26407,26460,"(26407, 26460)"
26419,48707,"(26419, 48707)"
26419,111082,"(26419, 111082)"
26419,400972,"(26419, 400972)"
26419,26640,"(26419, 26640)"
26419,398775,"(26419, 398775)"
26419,142516,"(26419, 142516)"
26419,29054,"(26419, 29054)"
26454,2521930,"(26454, 2521930)"
26460,57258,"(26460, 57258)"
26484,2514563,"(26484, 2514563)"
26484,36585,"(26484, 36585)"
26493,1628875,"(26493, 1628875)"
26530,224779,"(26530, 224779)"
26530,754244,"(26530, 754244)"
26530,53934,"(26530, 53934)"
26530,99162,"(26530, 99162)"
26530,143280,"(26530, 143280)"
26530,253995,"(26530, 253995)"
26530,133732,"(26530, 133732)"
26530,90176,"(26530, 90176)"
26530,112709,"(26530, 112709)"
26530,70327,"(26530, 70327)"
26530,30293,"(26530, 30293)"
26530,348363,"(26530, 348363)"
26530,114191,"(26530, 114191)"
26530,286832,"(26530, 286832)"
26530,26752,"(26530, 26752)"
26530,27786,"(26530, 27786)"
26530,73868,"(26530, 73868)"
26530,229523,"(26530, 229523)"
26530,64282,"(26530, 64282)"
26530,55454,"(26530, 55454)"
26530,27811,"(26530, 27811)"
26530,252068,"(26530, 252068)"
26530,174467,"(26530, 174467)"
26530,78567,"(26530, 78567)"
26530,82115,"(26530, 82115)"
26530,44230,"(26530, 44230)"
26530,173601,"(26530, 173601)"
26530,69336,"(26530, 69336)"
26530,87554,"(26530, 87554)"
26530,30846,"(26530, 30846)"
26530,134390,"(26530, 134390)"
26530,337656,"(26530, 337656)"
26530,1318151,"(26530, 1318151)"
26530,61315,"(26530, 61315)"
26530,341834,"(26530, 341834)"
26530,37153,"(26530, 37153)"
26530,107813,"(26530, 107813)"
26530,53041,"(26530, 53041)"
26530,72500,"(26530, 72500)"
26530,1116134,"(26530, 1116134)"
26530,240497,"(26530, 240497)"
26530,97144,"(26530, 97144)"
26530,44420,"(26530, 44420)"
26530,93573,"(26530, 93573)"
26530,39822,"(26530, 39822)"
26530,27026,"(26530, 27026)"
26530,77892,"(26530, 77892)"
26530,29597,"(26530, 29597)"
26530,255399,"(26530, 255399)"
26530,140227,"(26530, 140227)"
26530,70096,"(26530, 70096)"
26530,109543,"(26530, 109543)"
26530,103416,"(26530, 103416)"
26530,231929,"(26530, 231929)"
26576,44420,"(26576, 44420)"
26576,325545,"(26576, 325545)"
26576,221870,"(26576, 221870)"
26576,27321,"(26576, 27321)"
26576,233405,"(26576, 233405)"
26576,99162,"(26576, 99162)"
26576,94583,"(26576, 94583)"
26576,26751,"(26576, 26751)"
26650,65476,"(26650, 65476)"
26664,2017799,"(26664, 2017799)"
26664,49698,"(26664, 49698)"
26664,584898,"(26664, 584898)"
26664,374367,"(26664, 374367)"
26664,30293,"(26664, 30293)"
26664,96881,"(26664, 96881)"
26664,65659,"(26664, 65659)"
26664,339602,"(26664, 339602)"
26664,318652,"(26664, 318652)"
26664,134690,"(26664, 134690)"
26664,69336,"(26664, 69336)"
26664,113451,"(26664, 113451)"
26664,82186,"(26664, 82186)"
26664,29400,"(26664, 29400)"
26664,360757,"(26664, 360757)"
26664,47330,"(26664, 47330)"
26664,191376,"(26664, 191376)"
26664,243857,"(26664, 243857)"
26664,1317743,"(26664, 1317743)"
26664,97144,"(26664, 97144)"
26664,29054,"(26664, 29054)"
26664,103309,"(26664, 103309)"
26664,325545,"(26664, 325545)"
26664,48047,"(26664, 48047)"
26664,129468,"(26664, 129468)"
26664,283591,"(26664, 283591)"
26664,133064,"(26664, 133064)"
26664,1231306,"(26664, 1231306)"
26664,116172,"(26664, 116172)"
26664,116194,"(26664, 116194)"
26675,26994,"(26675, 26994)"
26691,237632,"(26691, 237632)"
26751,2017799,"(26751, 2017799)"
26751,274025,"(26751, 274025)"
26751,44717,"(26751, 44717)"
26751,82186,"(26751, 82186)"
26751,53041,"(26751, 53041)"
26751,319801,"(26751, 319801)"
26751,1317743,"(26751, 1317743)"
26751,29054,"(26751, 29054)"
26751,61829,"(26751, 61829)"
26751,39822,"(26751, 39822)"
26751,325545,"(26751, 325545)"
26751,60843,"(26751, 60843)"
26752,330373,"(26752, 330373)"
26752,114191,"(26752, 114191)"
26752,110357,"(26752, 110357)"
26752,69156,"(26752, 69156)"
26752,102442,"(26752, 102442)"
26752,1325897,"(26752, 1325897)"
26752,66492,"(26752, 66492)"
26752,140227,"(26752, 140227)"
26752,39634,"(26752, 39634)"
26752,132623,"(26752, 132623)"
26752,70096,"(26752, 70096)"
26752,56123,"(26752, 56123)"
26752,114819,"(26752, 114819)"
26752,625431,"(26752, 625431)"
26752,93073,"(26752, 93073)"
26752,28907,"(26752, 28907)"
26752,134390,"(26752, 134390)"
26752,2147057,"(26752, 2147057)"
2123906,114492,"(114492, 2123906)"
26776,492683,"(26776, 492683)"
26776,144053,"(26776, 144053)"
26776,278731,"(26776, 278731)"
26776,80332,"(26776, 80332)"
26776,117090,"(26776, 117090)"
26776,279661,"(26776, 279661)"
26776,78193,"(26776, 78193)"
26798,68614,"(26798, 68614)"
26798,28842,"(26798, 28842)"
26798,234230,"(26798, 234230)"
26798,80504,"(26798, 80504)"
26798,2458203,"(26798, 2458203)"
26825,71561,"(26825, 71561)"
26825,79628,"(26825, 79628)"
26825,1514306,"(26825, 1514306)"
26825,203667,"(26825, 203667)"
26825,79088,"(26825, 79088)"
26825,79935,"(26825, 79935)"
26825,255554,"(26825, 255554)"
26825,2193220,"(26825, 2193220)"
26825,606408,"(26825, 606408)"
26825,182627,"(26825, 182627)"
26825,274025,"(26825, 274025)"
26825,76911,"(26825, 76911)"
26825,174326,"(26825, 174326)"
26949,26963,"(26949, 26963)"
26949,164940,"(26949, 164940)"
26949,29054,"(26949, 29054)"
26963,58337,"(26963, 58337)"
26963,29054,"(26963, 29054)"
26966,129192,"(26966, 129192)"
26966,66583,"(26966, 66583)"
26966,29054,"(26966, 29054)"
27026,93073,"(27026, 93073)"
27027,1220234,"(27027, 1220234)"
27027,133080,"(27027, 133080)"
27189,60259,"(27189, 60259)"
27189,33375,"(27189, 33375)"
27241,2233100,"(27241, 2233100)"
27241,251090,"(27241, 251090)"
27241,315869,"(27241, 315869)"
27241,604368,"(27241, 604368)"
27241,45906,"(27241, 45906)"
27241,333682,"(27241, 333682)"
27241,321623,"(27241, 321623)"
27241,128732,"(27241, 128732)"
27241,315549,"(27241, 315549)"
27313,27805,"(27313, 27805)"
27313,102944,"(27313, 102944)"
27313,28752,"(27313, 28752)"
27313,99152,"(27313, 99152)"
27313,97005,"(27313, 97005)"
27321,44420,"(27321, 44420)"
27321,240497,"(27321, 240497)"
27324,125979,"(27324, 125979)"
27544,39297,"(27544, 39297)"
27544,55044,"(27544, 55044)"
27544,87429,"(27544, 87429)"
27544,41609,"(27544, 41609)"
27544,53019,"(27544, 53019)"
27544,49442,"(27544, 49442)"
27544,319801,"(27544, 319801)"
27544,273859,"(27544, 273859)"
27544,63407,"(27544, 63407)"
27544,30293,"(27544, 30293)"
27544,29054,"(27544, 29054)"
27551,93573,"(27551, 93573)"
27551,98842,"(27551, 98842)"
27551,98850,"(27551, 98850)"
27551,334009,"(27551, 334009)"
27551,104646,"(27551, 104646)"
27551,83291,"(27551, 83291)"
27551,96994,"(27551, 96994)"
27554,86490,"(27554, 86490)"
27554,28278,"(27554, 28278)"
27571,31280,"(27571, 31280)"
27606,29054,"(27606, 29054)"
27616,229579,"(27616, 229579)"
27616,274420,"(27616, 274420)"
27624,119300,"(27624, 119300)"
27624,72582,"(27624, 72582)"
27675,80984,"(27675, 80984)"
2124913,256389,"(256389, 2124913)"
2124913,205830,"(205830, 2124913)"
2124913,193811,"(193811, 2124913)"
2124913,247387,"(247387, 2124913)"
2124913,221792,"(221792, 2124913)"
27763,86490,"(27763, 86490)"
27763,28437,"(27763, 28437)"
27786,1722127,"(27786, 1722127)"
27786,133805,"(27786, 133805)"
27786,49698,"(27786, 49698)"
27786,813685,"(27786, 813685)"
27786,106015,"(27786, 106015)"
27786,143280,"(27786, 143280)"
27786,235564,"(27786, 235564)"
27786,31280,"(27786, 31280)"
27786,194108,"(27786, 194108)"
27786,112709,"(27786, 112709)"
27786,57721,"(27786, 57721)"
27786,109130,"(27786, 109130)"
27786,36111,"(27786, 36111)"
27786,76390,"(27786, 76390)"
27786,96874,"(27786, 96874)"
27786,91265,"(27786, 91265)"
27786,27811,"(27786, 27811)"
27786,281260,"(27786, 281260)"
27786,44717,"(27786, 44717)"
27786,121524,"(27786, 121524)"
27786,352015,"(27786, 352015)"
27786,139641,"(27786, 139641)"
27786,69336,"(27786, 69336)"
27786,30846,"(27786, 30846)"
27786,70096,"(27786, 70096)"
27786,228902,"(27786, 228902)"
27786,87554,"(27786, 87554)"
27786,134390,"(27786, 134390)"
27786,337656,"(27786, 337656)"
27786,93573,"(27786, 93573)"
27786,174467,"(27786, 174467)"
27786,2051352,"(27786, 2051352)"
27786,341834,"(27786, 341834)"
27786,37153,"(27786, 37153)"
27786,108836,"(27786, 108836)"
27786,213297,"(27786, 213297)"
27786,53041,"(27786, 53041)"
27786,52540,"(27786, 52540)"
27786,29504,"(27786, 29504)"
27786,109912,"(27786, 109912)"
27786,99162,"(27786, 99162)"
27786,104126,"(27786, 104126)"
27786,229523,"(27786, 229523)"
27786,29054,"(27786, 29054)"
27786,61315,"(27786, 61315)"
27786,44420,"(27786, 44420)"
27786,39822,"(27786, 39822)"
27786,29597,"(27786, 29597)"
27786,29616,"(27786, 29616)"
27786,30129,"(27786, 30129)"
27786,112057,"(27786, 112057)"
27786,129468,"(27786, 129468)"
27786,65476,"(27786, 65476)"
27786,120263,"(27786, 120263)"
27786,86490,"(27786, 86490)"
27786,101856,"(27786, 101856)"
27786,109543,"(27786, 109543)"
27786,181744,"(27786, 181744)"
27786,297486,"(27786, 297486)"
27786,140227,"(27786, 140227)"
27805,246346,"(27805, 246346)"
27811,132261,"(27811, 132261)"
27811,331180,"(27811, 331180)"
27811,213297,"(27811, 213297)"
27811,158399,"(27811, 158399)"
27811,76390,"(27811, 76390)"
27811,29054,"(27811, 29054)"
27811,1475583,"(27811, 1475583)"
27894,986618,"(27894, 986618)"
27896,59927,"(27896, 59927)"
2125095,2181459,"(2125095, 2181459)"
2125095,1616828,"(1616828, 2125095)"
28045,129468,"(28045, 129468)"
28077,36585,"(28077, 36585)"
28077,2089077,"(28077, 2089077)"
28099,102440,"(28099, 102440)"
28099,28170,"(28099, 28170)"
28099,368567,"(28099, 368567)"
28106,245222,"(28106, 245222)"
28106,95167,"(28106, 95167)"
28120,174467,"(28120, 174467)"
28120,61473,"(28120, 61473)"
28120,222647,"(28120, 222647)"
28120,28473,"(28120, 28473)"
28120,151868,"(28120, 151868)"
28120,65476,"(28120, 65476)"
28120,319801,"(28120, 319801)"
28120,201305,"(28120, 201305)"
28147,120835,"(28147, 120835)"
28170,61829,"(28170, 61829)"
28170,368567,"(28170, 368567)"
28175,394010,"(28175, 394010)"
28175,113451,"(28175, 113451)"
28175,78510,"(28175, 78510)"
28175,170057,"(28175, 170057)"
28175,66274,"(28175, 66274)"
28175,152176,"(28175, 152176)"
28175,97144,"(28175, 97144)"
28175,928507,"(28175, 928507)"
28198,37153,"(28198, 37153)"
28208,328961,"(28208, 328961)"
28210,364048,"(28210, 364048)"
28210,37153,"(28210, 37153)"
28210,44230,"(28210, 44230)"
28210,30293,"(28210, 30293)"
28210,140899,"(28210, 140899)"
28210,2044747,"(28210, 2044747)"
28210,96881,"(28210, 96881)"
28210,813685,"(28210, 813685)"
28224,185090,"(28224, 185090)"
28224,133080,"(28224, 133080)"
28224,213316,"(28224, 213316)"
28242,72582,"(28242, 72582)"
28242,149974,"(28242, 149974)"
28278,201115,"(28278, 201115)"
28278,143280,"(28278, 143280)"
28278,213297,"(28278, 213297)"
28278,49466,"(28278, 49466)"
28278,77892,"(28278, 77892)"
28278,134586,"(28278, 134586)"
28278,65648,"(28278, 65648)"
28278,337656,"(28278, 337656)"
28278,30846,"(28278, 30846)"
28437,165378,"(28437, 165378)"
28473,228902,"(28473, 228902)"
28473,73868,"(28473, 73868)"
28709,79155,"(28709, 79155)"
28709,70517,"(28709, 70517)"
28752,383045,"(28752, 383045)"
28779,74944,"(28779, 74944)"
28889,37153,"(28889, 37153)"
28895,253680,"(28895, 253680)"
28907,140227,"(28907, 140227)"
28907,77451,"(28907, 77451)"
28907,47281,"(28907, 47281)"
28907,165140,"(28907, 165140)"
28907,117083,"(28907, 117083)"
28926,1912593,"(28926, 1912593)"
28926,155690,"(28926, 155690)"
28926,225327,"(28926, 225327)"
28926,113928,"(28926, 113928)"
28926,78120,"(28926, 78120)"
28929,288963,"(28929, 288963)"
28929,2201415,"(28929, 2201415)"
28929,66504,"(28929, 66504)"
28929,325545,"(28929, 325545)"
28929,2530932,"(28929, 2530932)"
28929,247538,"(28929, 247538)"
28929,2210932,"(28929, 2210932)"
28929,2182263,"(28929, 2182263)"
28929,1544346,"(28929, 1544346)"
29046,53608,"(29046, 53608)"
29046,284276,"(29046, 284276)"
29046,82934,"(29046, 82934)"
29046,129468,"(29046, 129468)"
29054,1400869,"(29054, 1400869)"
29054,253995,"(29054, 253995)"
29054,90196,"(29054, 90196)"
29054,65659,"(29054, 65659)"
29054,2211985,"(29054, 2211985)"
29054,49442,"(29054, 49442)"
29054,213297,"(29054, 213297)"
29054,319801,"(29054, 319801)"
29054,213316,"(29054, 213316)"
29054,139614,"(29054, 139614)"
29054,49507,"(29054, 49507)"
29054,66018,"(29054, 66018)"
29054,279018,"(29054, 279018)"
29054,49698,"(29054, 49698)"
29054,115300,"(29054, 115300)"
29054,148206,"(29054, 148206)"
29054,140227,"(29054, 140227)"
29054,2491491,"(29054, 2491491)"
29054,91265,"(29054, 91265)"
29054,74944,"(29054, 74944)"
29054,34005,"(29054, 34005)"
29054,229583,"(29054, 229583)"
29054,74994,"(29054, 74994)"
29054,66899,"(29054, 66899)"
29054,337295,"(29054, 337295)"
29054,132623,"(29054, 132623)"
29054,321145,"(29054, 321145)"
29054,181952,"(29054, 181952)"
29054,272106,"(29054, 272106)"
29054,133064,"(29054, 133064)"
29054,92110,"(29054, 92110)"
29054,133080,"(29054, 133080)"
29054,264429,"(29054, 264429)"
29054,141624,"(29054, 141624)"
29054,199094,"(29054, 199094)"
29054,1231306,"(29054, 1231306)"
29054,117238,"(29054, 117238)"
29054,37299,"(29054, 37299)"
29054,813685,"(29054, 813685)"
29054,281218,"(29054, 281218)"
29054,281260,"(29054, 281260)"
29054,84866,"(29054, 84866)"
29054,183330,"(29054, 183330)"
29054,68912,"(29054, 68912)"
29054,36146,"(29054, 36146)"
29054,109912,"(29054, 109912)"
29054,325545,"(29054, 325545)"
29054,167323,"(29054, 167323)"
29054,331180,"(29054, 331180)"
29054,208397,"(29054, 208397)"
29054,110187,"(29054, 110187)"
29054,85687,"(29054, 85687)"
29054,69336,"(29054, 69336)"
29054,53041,"(29054, 53041)"
29054,61315,"(29054, 61315)"
29054,53195,"(29054, 53195)"
29054,85969,"(29054, 85969)"
29054,356328,"(29054, 356328)"
29054,86104,"(29054, 86104)"
29054,47146,"(29054, 47146)"
29054,53628,"(29054, 53628)"
29054,103018,"(29054, 103018)"
29054,78510,"(29054, 78510)"
29054,29400,"(29054, 29400)"
29054,37601,"(29054, 37601)"
29054,135958,"(29054, 135958)"
29054,119623,"(29054, 119623)"
29054,29616,"(29054, 29616)"
29054,283749,"(29054, 283749)"
29054,1325897,"(29054, 1325897)"
29054,103598,"(29054, 103598)"
29054,136476,"(29054, 136476)"
29054,120272,"(29054, 120272)"
29054,62378,"(29054, 62378)"
29054,87554,"(29054, 87554)"
29054,30293,"(29054, 30293)"
29054,349837,"(29054, 349837)"
29054,177851,"(29054, 177851)"
29054,55044,"(29054, 55044)"
29054,2104975,"(29054, 2104975)"
29054,218994,"(29054, 218994)"
29054,112709,"(29054, 112709)"
29054,170057,"(29054, 170057)"
29054,55454,"(29054, 55454)"
29054,63655,"(29054, 63655)"
29054,113065,"(29054, 113065)"
29054,129468,"(29054, 129468)"
29054,155396,"(29054, 155396)"
29054,31280,"(29054, 31280)"
29054,64282,"(29054, 64282)"
29054,113451,"(29054, 113451)"
29054,97144,"(29054, 97144)"
29054,72582,"(29054, 72582)"
29054,72616,"(29054, 72616)"
29054,2017799,"(29054, 2017799)"
29054,334968,"(29054, 334968)"
29054,1030698,"(29054, 1030698)"
29054,81815,"(29054, 81815)"
29054,277904,"(29054, 277904)"
29054,122307,"(29054, 122307)"
29054,122351,"(29054, 122351)"
29054,212573,"(29054, 212573)"
29054,76390,"(29054, 76390)"
29054,115651,"(29054, 115651)"
29054,114492,"(29054, 114492)"
29054,106328,"(29054, 106328)"
29054,57281,"(29054, 57281)"
29054,65476,"(29054, 65476)"
29054,57332,"(29054, 57332)"
29270,37153,"(29270, 37153)"
29281,1505827,"(29281, 1505827)"
29281,2079989,"(29281, 2079989)"
29317,213237,"(29317, 213237)"
29374,331180,"(29374, 331180)"
29374,57750,"(29374, 57750)"
29374,104432,"(29374, 104432)"
29374,65460,"(29374, 65460)"
29374,57721,"(29374, 57721)"
29400,39822,"(29400, 39822)"
29400,97144,"(29400, 97144)"
29504,219046,"(29504, 219046)"
29597,78510,"(29597, 78510)"
29597,149042,"(29597, 149042)"
29597,193635,"(29597, 193635)"
29597,76390,"(29597, 76390)"
29597,188051,"(29597, 188051)"
29597,55454,"(29597, 55454)"
29597,121524,"(29597, 121524)"
29597,49698,"(29597, 49698)"
29597,69336,"(29597, 69336)"
29597,332524,"(29597, 332524)"
29597,47858,"(29597, 47858)"
29597,78208,"(29597, 78208)"
29597,37153,"(29597, 37153)"
29597,154918,"(29597, 154918)"
29597,213297,"(29597, 213297)"
29597,53041,"(29597, 53041)"
29597,374614,"(29597, 374614)"
29597,139641,"(29597, 139641)"
29597,93573,"(29597, 93573)"
29597,57750,"(29597, 57750)"
29597,143280,"(29597, 143280)"
29597,30129,"(29597, 30129)"
29597,112057,"(29597, 112057)"
29597,602050,"(29597, 602050)"
29597,140227,"(29597, 140227)"
29597,283591,"(29597, 283591)"
29597,116172,"(29597, 116172)"
29597,116194,"(29597, 116194)"
29597,241660,"(29597, 241660)"
29597,2147818,"(29597, 2147818)"
29597,181744,"(29597, 181744)"
29597,81916,"(29597, 81916)"
29616,31280,"(29616, 31280)"
29616,213297,"(29616, 213297)"
29616,38965,"(29616, 38965)"
29616,30817,"(29616, 30817)"
29622,31410,"(29622, 31410)"
29671,39297,"(29671, 39297)"
29671,49442,"(29671, 49442)"
29671,331180,"(29671, 331180)"
29671,46768,"(29671, 46768)"
29671,136888,"(29671, 136888)"
29671,40382,"(29671, 40382)"
29671,91265,"(29671, 91265)"
29671,113637,"(29671, 113637)"
1078342,1210476,"(1078342, 1210476)"
1078342,274423,"(274423, 1078342)"
30129,364048,"(30129, 364048)"
30129,140227,"(30129, 140227)"
30129,37153,"(30129, 37153)"
30129,44717,"(30129, 44717)"
30129,213297,"(30129, 213297)"
30129,112057,"(30129, 112057)"
30129,1325897,"(30129, 1325897)"
30129,49698,"(30129, 49698)"
30129,76390,"(30129, 76390)"
30129,139641,"(30129, 139641)"
30293,61444,"(30293, 61444)"
30293,129043,"(30293, 129043)"
30293,59429,"(30293, 59429)"
