userid1,userid2,user_pair
62105,294503,"(62105, 294503)"
62105,2326506,"(62105, 2326506)"
62105,160620,"(62105, 160620)"
62105,805238,"(62105, 805238)"
62105,88955,"(62105, 88955)"
62106,124406,"(62106, 124406)"
62140,132467,"(62140, 132467)"
62146,74247,"(62146, 74247)"
62146,165216,"(62146, 165216)"
62183,88108,"(62183, 88108)"
62183,67890,"(62183, 67890)"
62183,318206,"(62183, 318206)"
62203,98377,"(62203, 98377)"
62273,131879,"(62273, 131879)"
62273,194998,"(62273, 194998)"
62286,107182,"(62286, 107182)"
62291,332134,"(62291, 332134)"
62296,95587,"(62296, 95587)"
62341,130347,"(62341, 130347)"
62341,151773,"(62341, 151773)"
2159499,470092,"(470092, 2159499)"
62474,1956026,"(62474, 1956026)"
62474,182086,"(62474, 182086)"
62474,128161,"(62474, 128161)"
62474,124899,"(62474, 124899)"
62474,225135,"(62474, 225135)"
62474,149631,"(62474, 149631)"
2159702,2603886,"(2159702, 2603886)"
62552,221952,"(62552, 221952)"
62552,74989,"(62552, 74989)"
62552,82617,"(62552, 82617)"
62552,143194,"(62552, 143194)"
62564,63078,"(62564, 63078)"
62564,107758,"(62564, 107758)"
62571,85068,"(62571, 85068)"
62571,159729,"(62571, 159729)"
62571,82707,"(62571, 82707)"
62571,2299899,"(62571, 2299899)"
2159724,2340911,"(2159724, 2340911)"
2159724,2184498,"(2159724, 2184498)"
2159724,2159767,"(2159724, 2159767)"
2159724,2193657,"(2159724, 2193657)"
62622,71437,"(62622, 71437)"
62622,172686,"(62622, 172686)"
62622,149349,"(62622, 149349)"
62622,180087,"(62622, 180087)"
62783,147472,"(62783, 147472)"
62783,107714,"(62783, 107714)"
62783,121925,"(62783, 121925)"
62783,79708,"(62783, 79708)"
62826,100200,"(62826, 100200)"
62888,123914,"(62888, 123914)"
62888,98087,"(62888, 98087)"
62888,105010,"(62888, 105010)"
62888,97257,"(62888, 97257)"
62904,83054,"(62904, 83054)"
62904,209379,"(62904, 209379)"
62904,75510,"(62904, 75510)"
62910,196832,"(62910, 196832)"
62910,236642,"(62910, 236642)"
62910,184635,"(62910, 184635)"
62910,222241,"(62910, 222241)"
62910,222903,"(62910, 222903)"
62910,96074,"(62910, 96074)"
63022,77601,"(63022, 77601)"
63022,162987,"(63022, 162987)"
63022,36938,"(36938, 63022)"
63022,158428,"(63022, 158428)"
63022,136677,"(63022, 136677)"
63069,124343,"(63069, 124343)"
63069,951097,"(63069, 951097)"
63069,325626,"(63069, 325626)"
63157,95294,"(63157, 95294)"
63178,1795427,"(63178, 1795427)"
63178,1893270,"(63178, 1893270)"
63178,2635991,"(63178, 2635991)"
63178,322739,"(63178, 322739)"
63178,2159799,"(63178, 2159799)"
63558,1531870,"(63558, 1531870)"
63609,63756,"(63609, 63756)"
63609,65301,"(63609, 65301)"
2160818,146770,"(146770, 2160818)"
63701,96333,"(63701, 96333)"
63701,350293,"(63701, 350293)"
63701,2108889,"(63701, 2108889)"
63701,2108879,"(63701, 2108879)"
63704,101098,"(63704, 101098)"
63704,63788,"(63704, 63788)"
63732,74823,"(63732, 74823)"
63732,235582,"(63732, 235582)"
63732,323642,"(63732, 323642)"
63732,158866,"(63732, 158866)"
63736,63797,"(63736, 63797)"
63756,65301,"(63756, 65301)"
63788,86042,"(63788, 86042)"
63788,101098,"(63788, 101098)"
63849,124891,"(63849, 124891)"
63852,259400,"(63852, 259400)"
63852,108215,"(63852, 108215)"
63879,70213,"(63879, 70213)"
63879,191008,"(63879, 191008)"
63892,164865,"(63892, 164865)"
63892,381056,"(63892, 381056)"
63892,94894,"(63892, 94894)"
63892,100200,"(63892, 100200)"
63892,219501,"(63892, 219501)"
63892,160693,"(63892, 160693)"
63892,2305447,"(63892, 2305447)"
63892,151032,"(63892, 151032)"
63893,401889,"(63893, 401889)"
63893,124343,"(63893, 124343)"
63893,126712,"(63893, 126712)"
63964,83854,"(63964, 83854)"
63964,206616,"(63964, 206616)"
63964,135502,"(63964, 135502)"
63964,236029,"(63964, 236029)"
2161138,165723,"(165723, 2161138)"
63992,77670,"(63992, 77670)"
63992,255918,"(63992, 255918)"
63992,310358,"(63992, 310358)"
2161257,2149962,"(2149962, 2161257)"
2161257,118317,"(118317, 2161257)"
2161257,312165,"(312165, 2161257)"
64219,276524,"(64219, 276524)"
64219,276567,"(64219, 276567)"
64219,267872,"(64219, 267872)"
64219,229009,"(64219, 229009)"
64219,139054,"(64219, 139054)"
64219,72527,"(64219, 72527)"
64219,269153,"(64219, 269153)"
64219,110978,"(64219, 110978)"
64219,67493,"(64219, 67493)"
64219,255918,"(64219, 255918)"
64219,2037581,"(64219, 2037581)"
64219,2245116,"(64219, 2245116)"
64406,130716,"(64406, 130716)"
64406,131900,"(64406, 131900)"
64416,139658,"(64416, 139658)"
64416,217478,"(64416, 217478)"
64416,124343,"(64416, 124343)"
64416,248513,"(64416, 248513)"
64416,86345,"(64416, 86345)"
64459,149531,"(64459, 149531)"
64459,197496,"(64459, 197496)"
64459,120937,"(64459, 120937)"
64459,94353,"(64459, 94353)"
64459,245906,"(64459, 245906)"
64459,145597,"(64459, 145597)"
64459,146807,"(64459, 146807)"
64459,219501,"(64459, 219501)"
64459,92563,"(64459, 92563)"
64459,121243,"(64459, 121243)"
64459,100813,"(64459, 100813)"
64459,289268,"(64459, 289268)"
64459,70213,"(64459, 70213)"
64459,154280,"(64459, 154280)"
64459,82617,"(64459, 82617)"
64459,221952,"(64459, 221952)"
64459,158479,"(64459, 158479)"
64459,144241,"(64459, 144241)"
64459,111554,"(64459, 111554)"
64459,148441,"(64459, 148441)"
64459,83063,"(64459, 83063)"
64459,91258,"(64459, 91258)"
64459,93531,"(64459, 93531)"
64459,66953,"(64459, 66953)"
64459,151032,"(64459, 151032)"
64459,117349,"(64459, 117349)"
64459,167481,"(64459, 167481)"
64459,143976,"(64459, 143976)"
64459,142962,"(64459, 142962)"
64459,112349,"(64459, 112349)"
64459,261419,"(64459, 261419)"
64459,153388,"(64459, 153388)"
64459,165723,"(64459, 165723)"
64459,100200,"(64459, 100200)"
64459,167810,"(64459, 167810)"
64459,155544,"(64459, 155544)"
64459,133080,"(64459, 133080)"
64459,159719,"(64459, 159719)"
64459,239603,"(64459, 239603)"
64586,133080,"(64586, 133080)"
64590,122404,"(64590, 122404)"
64590,470092,"(64590, 470092)"
64590,333215,"(64590, 333215)"
64590,138390,"(64590, 138390)"
64590,236029,"(64590, 236029)"
64880,89505,"(64880, 89505)"
64880,1395899,"(64880, 1395899)"
64880,102135,"(64880, 102135)"
64890,109305,"(64890, 109305)"
64892,70606,"(64892, 70606)"
64892,160839,"(64892, 160839)"
65101,107562,"(65101, 107562)"
65163,98016,"(65163, 98016)"
65166,33298,"(33298, 65166)"
65166,224182,"(65166, 224182)"
65166,91613,"(65166, 91613)"
65219,150905,"(65219, 150905)"
65349,215428,"(65349, 215428)"
65349,65712,"(65349, 65712)"
65349,117943,"(65349, 117943)"
65349,151098,"(65349, 151098)"
65374,260226,"(65374, 260226)"
65374,289828,"(65374, 289828)"
65374,387091,"(65374, 387091)"
65374,222939,"(65374, 222939)"
65583,158608,"(65583, 158608)"
65583,135321,"(65583, 135321)"
65583,90052,"(65583, 90052)"
65583,183377,"(65583, 183377)"
65583,86739,"(65583, 86739)"
65583,108126,"(65583, 108126)"
65583,89854,"(65583, 89854)"
65655,173920,"(65655, 173920)"
65655,166081,"(65655, 166081)"
65655,184713,"(65655, 184713)"
65655,255918,"(65655, 255918)"
65655,171962,"(65655, 171962)"
65683,116032,"(65683, 116032)"
65683,82691,"(65683, 82691)"
65683,128970,"(65683, 128970)"
65683,143194,"(65683, 143194)"
65712,162404,"(65712, 162404)"
65712,2213711,"(65712, 2213711)"
65712,117943,"(65712, 117943)"
65712,215428,"(65712, 215428)"
65712,151098,"(65712, 151098)"
65712,100475,"(65712, 100475)"
65749,156574,"(65749, 156574)"
65794,2015232,"(65794, 2015232)"
65794,86035,"(65794, 86035)"
65892,223887,"(65892, 223887)"
65892,244631,"(65892, 244631)"
65892,187808,"(65892, 187808)"
65892,108872,"(65892, 108872)"
65892,80105,"(65892, 80105)"
65938,376201,"(65938, 376201)"
65979,112824,"(65979, 112824)"
66009,95587,"(66009, 95587)"
66009,359304,"(66009, 359304)"
66009,80109,"(66009, 80109)"
66009,112150,"(66009, 112150)"
66009,108538,"(66009, 108538)"
66009,119101,"(66009, 119101)"
66009,104414,"(66009, 104414)"
66042,502320,"(66042, 502320)"
66042,107527,"(66042, 107527)"
66105,66106,"(66105, 66106)"
66158,70784,"(66158, 70784)"
66158,153388,"(66158, 153388)"
66158,191733,"(66158, 191733)"
66161,233181,"(66161, 233181)"
66174,113170,"(66174, 113170)"
66213,105985,"(66213, 105985)"
66229,372535,"(66229, 372535)"
66267,2237842,"(66267, 2237842)"
66267,363442,"(66267, 363442)"
66267,305983,"(66267, 305983)"
66267,314958,"(66267, 314958)"
66267,115432,"(66267, 115432)"
66275,187808,"(66275, 187808)"
66365,213663,"(66365, 213663)"
66375,103977,"(66375, 103977)"
66375,1218363,"(66375, 1218363)"
66526,143958,"(66526, 143958)"
66526,85080,"(66526, 85080)"
66526,120937,"(66526, 120937)"
66526,310916,"(66526, 310916)"
66526,86152,"(66526, 86152)"
66526,310981,"(66526, 310981)"
66526,2170576,"(66526, 2170576)"
66526,137960,"(66526, 137960)"
66526,131879,"(66526, 131879)"
66526,153388,"(66526, 153388)"
66526,132462,"(66526, 132462)"
66526,100813,"(66526, 100813)"
66526,219635,"(66526, 219635)"
66595,197688,"(66595, 197688)"
66595,120937,"(66595, 120937)"
66595,207482,"(66595, 207482)"
66595,252028,"(66595, 252028)"
66595,2180379,"(66595, 2180379)"
66595,112954,"(66595, 112954)"
66595,93531,"(66595, 93531)"
66595,105327,"(66595, 105327)"
66595,146858,"(66595, 146858)"
66603,120075,"(66603, 120075)"
66603,153388,"(66603, 153388)"
66603,66612,"(66603, 66612)"
66603,112954,"(66603, 112954)"
66603,93531,"(66603, 93531)"
66603,2318054,"(66603, 2318054)"
66612,112954,"(66612, 112954)"
66612,93531,"(66612, 93531)"
66631,2385665,"(66631, 2385665)"
66631,121603,"(66631, 121603)"
66631,289428,"(66631, 289428)"
66631,333215,"(66631, 333215)"
66631,81057,"(66631, 81057)"
66631,149539,"(66631, 149539)"
66631,51622,"(51622, 66631)"
66631,343332,"(66631, 343332)"
66631,261419,"(66631, 261419)"
66631,2095534,"(66631, 2095534)"
66631,195366,"(66631, 195366)"
66631,219501,"(66631, 219501)"
66631,120937,"(66631, 120937)"
66631,336890,"(66631, 336890)"
66631,2356863,"(66631, 2356863)"
66631,76543,"(66631, 76543)"
66826,110693,"(66826, 110693)"
66826,84679,"(66826, 84679)"
66826,401461,"(66826, 401461)"
66826,143446,"(66826, 143446)"
66850,108215,"(66850, 108215)"
66931,315592,"(66931, 315592)"
66931,100208,"(66931, 100208)"
66931,308980,"(66931, 308980)"
66947,72727,"(66947, 72727)"
66947,143976,"(66947, 143976)"
66947,73325,"(66947, 73325)"
66947,85238,"(66947, 85238)"
66953,150533,"(66953, 150533)"
66953,72727,"(66953, 72727)"
66953,74779,"(66953, 74779)"
66953,70213,"(66953, 70213)"
66953,72805,"(66953, 72805)"
66953,143976,"(66953, 143976)"
66953,73325,"(66953, 73325)"
66953,145597,"(66953, 145597)"
66953,85238,"(66953, 85238)"
66953,109305,"(66953, 109305)"
66953,2279693,"(66953, 2279693)"
66953,206472,"(66953, 206472)"
66953,153388,"(66953, 153388)"
66953,93531,"(66953, 93531)"
66953,103811,"(66953, 103811)"
66953,248214,"(66953, 248214)"
66953,133080,"(66953, 133080)"
66953,188892,"(66953, 188892)"
67006,119649,"(67006, 119649)"
67006,118918,"(67006, 118918)"
67026,391593,"(67026, 391593)"
67026,264675,"(67026, 264675)"
67162,109100,"(67162, 109100)"
67162,219042,"(67162, 219042)"
67162,104370,"(67162, 104370)"
67162,109021,"(67162, 109021)"
67185,344690,"(67185, 344690)"
67185,1905506,"(67185, 1905506)"
67185,276183,"(67185, 276183)"
67193,156641,"(67193, 156641)"
67372,69640,"(67372, 69640)"
2164547,127601,"(127601, 2164547)"
67418,165723,"(67418, 165723)"
67493,255918,"(67493, 255918)"
67493,1419969,"(67493, 1419969)"
67493,159094,"(67493, 159094)"
67493,120786,"(67493, 120786)"
67493,112349,"(67493, 112349)"
67505,113665,"(67505, 113665)"
67505,118194,"(67505, 118194)"
67505,105586,"(67505, 105586)"
67505,73083,"(67505, 73083)"
2164706,87809,"(87809, 2164706)"
2164706,171962,"(171962, 2164706)"
67572,83063,"(67572, 83063)"
67572,80602,"(67572, 80602)"
67572,161533,"(67572, 161533)"
67575,117343,"(67575, 117343)"
67575,120937,"(67575, 120937)"
67747,80823,"(67747, 80823)"
67747,161380,"(67747, 161380)"
67747,83063,"(67747, 83063)"
67813,150669,"(67813, 150669)"
67813,150385,"(67813, 150385)"
67853,164322,"(67853, 164322)"
67853,1613075,"(67853, 1613075)"
67890,2146903,"(67890, 2146903)"
67890,130347,"(67890, 130347)"
2165125,1873932,"(1873932, 2165125)"
68000,78089,"(68000, 78089)"
68022,265504,"(68022, 265504)"
68089,132800,"(68089, 132800)"
68089,297628,"(68089, 297628)"
68105,92203,"(68105, 92203)"
68105,1795427,"(68105, 1795427)"
68105,1893270,"(68105, 1893270)"
68167,80602,"(68167, 80602)"
68167,71285,"(68167, 71285)"
68167,91258,"(68167, 91258)"
68276,140533,"(68276, 140533)"
68276,86334,"(68276, 86334)"
68278,116691,"(68278, 116691)"
68386,70784,"(68386, 70784)"
2165558,2357123,"(2165558, 2357123)"
2165558,2334354,"(2165558, 2334354)"
2165558,2169359,"(2165558, 2169359)"
2165558,805148,"(805148, 2165558)"
2165558,2223749,"(2165558, 2223749)"
2165558,1970342,"(1970342, 2165558)"
2165558,2544428,"(2165558, 2544428)"
2165558,2352610,"(2165558, 2352610)"
2165558,2289463,"(2165558, 2289463)"
2165558,2288067,"(2165558, 2288067)"
2165558,805190,"(805190, 2165558)"
2165558,2306530,"(2165558, 2306530)"
2165558,2175088,"(2165558, 2175088)"
1117064,167616,"(167616, 1117064)"
1117064,173481,"(173481, 1117064)"
1117064,180087,"(180087, 1117064)"
68503,252047,"(68503, 252047)"
68503,123440,"(68503, 123440)"
68503,119735,"(68503, 119735)"
68503,97014,"(68503, 97014)"
68586,122659,"(68586, 122659)"
68586,156552,"(68586, 156552)"
68586,100208,"(68586, 100208)"
68725,124954,"(68725, 124954)"
68725,365107,"(68725, 365107)"
68725,143976,"(68725, 143976)"
68725,69658,"(68725, 69658)"
68725,401889,"(68725, 401889)"
68725,112025,"(68725, 112025)"
68725,214428,"(68725, 214428)"
68725,75510,"(68725, 75510)"
68725,470092,"(68725, 470092)"
68725,69067,"(68725, 69067)"
68725,133080,"(68725, 133080)"
68735,260319,"(68735, 260319)"
68801,99471,"(68801, 99471)"
68801,80602,"(68801, 80602)"
68801,77601,"(68801, 77601)"
68801,150905,"(68801, 150905)"
68801,248214,"(68801, 248214)"
68801,133080,"(68801, 133080)"
68801,293853,"(68801, 293853)"
68956,222722,"(68956, 222722)"
68956,131260,"(68956, 131260)"
68956,186437,"(68956, 186437)"
68956,199673,"(68956, 199673)"
68985,72252,"(68985, 72252)"
68985,173851,"(68985, 173851)"
68985,143550,"(68985, 143550)"
68985,178370,"(68985, 178370)"
68985,265553,"(68985, 265553)"
68985,247277,"(68985, 247277)"
68985,160839,"(68985, 160839)"
68985,210047,"(68985, 210047)"
68999,78863,"(68999, 78863)"
68999,139281,"(68999, 139281)"
69067,2120204,"(69067, 2120204)"
69067,380445,"(69067, 380445)"
69067,104990,"(69067, 104990)"
69067,179270,"(69067, 179270)"
69067,325704,"(69067, 325704)"
69067,470092,"(69067, 470092)"
69067,314958,"(69067, 314958)"
69067,233557,"(69067, 233557)"
69067,76390,"(69067, 76390)"
69067,1970342,"(69067, 1970342)"
69067,112354,"(69067, 112354)"
69067,324359,"(69067, 324359)"
69067,1531870,"(69067, 1531870)"
69067,130873,"(69067, 130873)"
69067,113989,"(69067, 113989)"
69067,390550,"(69067, 390550)"
69067,2149357,"(69067, 2149357)"
69067,112025,"(69067, 112025)"
69067,264675,"(69067, 264675)"
69067,2304456,"(69067, 2304456)"
69067,1158613,"(69067, 1158613)"
69067,133080,"(69067, 133080)"
69144,973012,"(69144, 973012)"
69189,70998,"(69189, 70998)"
69397,2106709,"(69397, 2106709)"
69407,68334,"(68334, 69407)"
69435,119477,"(69435, 119477)"
69437,138581,"(69437, 138581)"
69587,130418,"(69587, 130418)"
69587,310418,"(69587, 310418)"
69587,155905,"(69587, 155905)"
69587,1181164,"(69587, 1181164)"
69587,147596,"(69587, 147596)"
69587,119570,"(69587, 119570)"
69587,289268,"(69587, 289268)"
69587,112373,"(69587, 112373)"
69587,124954,"(69587, 124954)"
69608,73939,"(69608, 73939)"
1118247,288527,"(288527, 1118247)"
69687,326605,"(69687, 326605)"
69690,111910,"(69690, 111910)"
69690,158384,"(69690, 158384)"
69690,209113,"(69690, 209113)"
69690,151291,"(69690, 151291)"
69690,148584,"(69690, 148584)"
69690,150905,"(69690, 150905)"
2166904,2305571,"(2166904, 2305571)"
2166904,2318054,"(2166904, 2318054)"
2166904,119570,"(119570, 2166904)"
2166904,2281845,"(2166904, 2281845)"
2166904,2674166,"(2166904, 2674166)"
2166904,2650944,"(2166904, 2650944)"
69852,344690,"(69852, 344690)"
69852,1905506,"(69852, 1905506)"
69943,2186459,"(69943, 2186459)"
69981,153388,"(69981, 153388)"
70015,341629,"(70015, 341629)"
70015,161533,"(70015, 161533)"
70190,133080,"(70190, 133080)"
70213,124954,"(70213, 124954)"
70213,149539,"(70213, 149539)"
70213,210980,"(70213, 210980)"
70213,77890,"(70213, 77890)"
70213,241756,"(70213, 241756)"
70213,120937,"(70213, 120937)"
70213,245878,"(70213, 245878)"
70213,168087,"(70213, 168087)"
70213,128009,"(70213, 128009)"
70213,145597,"(70213, 145597)"
70213,164898,"(70213, 164898)"
70213,239867,"(70213, 239867)"
70213,233181,"(70213, 233181)"
70213,148198,"(70213, 148198)"
70213,137960,"(70213, 137960)"
70213,216126,"(70213, 216126)"
70213,184713,"(70213, 184713)"
70213,139658,"(70213, 139658)"
70213,242041,"(70213, 242041)"
70213,100813,"(70213, 100813)"
70213,104912,"(70213, 104912)"
70213,246260,"(70213, 246260)"
70213,246270,"(70213, 246270)"
70213,143958,"(70213, 143958)"
70213,117343,"(70213, 117343)"
70213,143976,"(70213, 143976)"
70213,175207,"(70213, 175207)"
70213,160426,"(70213, 160426)"
70213,152353,"(70213, 152353)"
70213,101075,"(70213, 101075)"
70213,82653,"(70213, 82653)"
70213,76543,"(70213, 76543)"
70213,221952,"(70213, 221952)"
70213,121603,"(70213, 121603)"
70213,153388,"(70213, 153388)"
70213,119570,"(70213, 119570)"
70213,152393,"(70213, 152393)"
70213,107354,"(70213, 107354)"
70213,103287,"(70213, 103287)"
70213,197496,"(70213, 197496)"
70213,119674,"(70213, 119674)"
70213,189352,"(70213, 189352)"
70213,140277,"(70213, 140277)"
70213,103417,"(70213, 103417)"
70213,164865,"(70213, 164865)"
70213,72727,"(70213, 72727)"
70213,189620,"(70213, 189620)"
70213,78970,"(70213, 78970)"
70213,175314,"(70213, 175314)"
70213,85540,"(70213, 85540)"
70213,126185,"(70213, 126185)"
70213,93531,"(70213, 93531)"
70213,155544,"(70213, 155544)"
70213,112026,"(70213, 112026)"
70213,124343,"(70213, 124343)"
70213,230644,"(70213, 230644)"
70213,151032,"(70213, 151032)"
70213,171519,"(70213, 171519)"
70213,108101,"(70213, 108101)"
70213,73325,"(70213, 73325)"
70213,180499,"(70213, 180499)"
70213,253559,"(70213, 253559)"
70213,122504,"(70213, 122504)"
70213,75408,"(70213, 75408)"
70213,71320,"(70213, 71320)"
70213,108230,"(70213, 108230)"
70213,191415,"(70213, 191415)"
70213,112349,"(70213, 112349)"
70213,71520,"(70213, 71520)"
70213,100200,"(70213, 100200)"
70213,175138,"(70213, 175138)"
70213,139206,"(70213, 139206)"
70213,133080,"(70213, 133080)"
70213,159719,"(70213, 159719)"
70213,71671,"(70213, 71671)"
70213,254293,"(70213, 254293)"
70375,169011,"(70375, 169011)"
2108889,2108879,"(2108879, 2108889)"
2108889,350293,"(350293, 2108889)"
2108889,96333,"(96333, 2108889)"
70430,76001,"(70430, 76001)"
70430,248710,"(70430, 248710)"
70430,71016,"(70430, 71016)"
70430,87948,"(70430, 87948)"
2167672,748047,"(748047, 2167672)"
2167672,988054,"(988054, 2167672)"
2167672,2445994,"(2167672, 2445994)"
2167672,2259251,"(2167672, 2259251)"
2167672,381289,"(381289, 2167672)"
2167672,2165606,"(2165606, 2167672)"
70557,111106,"(70557, 111106)"
70557,307040,"(70557, 307040)"
70557,84932,"(70557, 84932)"
70578,85280,"(70578, 85280)"
70578,72335,"(70578, 72335)"
70606,169530,"(70606, 169530)"
70687,2603309,"(70687, 2603309)"
70687,79382,"(70687, 79382)"
70756,87116,"(70756, 87116)"
70756,84091,"(70756, 84091)"
70756,112957,"(70756, 112957)"
70762,82828,"(70762, 82828)"
70762,89821,"(70762, 89821)"
70872,278580,"(70872, 278580)"
70872,80566,"(70872, 80566)"
70872,82617,"(70872, 82617)"
70872,2400029,"(70872, 2400029)"
70872,221952,"(70872, 221952)"
70872,124712,"(70872, 124712)"
70872,143194,"(70872, 143194)"
70872,165723,"(70872, 165723)"
70872,970812,"(70872, 970812)"
70872,145487,"(70872, 145487)"
70897,1181644,"(70897, 1181644)"
70998,98211,"(70998, 98211)"
70998,248211,"(70998, 248211)"
70998,147230,"(70998, 147230)"
70998,162073,"(70998, 162073)"
71016,76001,"(71016, 76001)"
71034,132527,"(71034, 132527)"
71034,540085,"(71034, 540085)"
71034,2365433,"(71034, 2365433)"
71034,150106,"(71034, 150106)"
71285,80602,"(71285, 80602)"
71285,91258,"(71285, 91258)"
71518,184633,"(71518, 184633)"
71520,162050,"(71520, 162050)"
2168695,293844,"(293844, 2168695)"
71567,133080,"(71567, 133080)"
71567,153388,"(71567, 153388)"
71567,96435,"(71567, 96435)"
71567,286944,"(71567, 286944)"
71576,71586,"(71576, 71586)"
71576,261419,"(71576, 261419)"
71576,75917,"(71576, 75917)"
71576,359438,"(71576, 359438)"
71576,2390597,"(71576, 2390597)"
71576,76543,"(71576, 76543)"
71586,75917,"(71586, 75917)"
71671,119570,"(71671, 119570)"
71671,108230,"(71671, 108230)"
71671,117343,"(71671, 117343)"
71671,378570,"(71671, 378570)"
71671,719323,"(71671, 719323)"
71671,169694,"(71671, 169694)"
71671,156649,"(71671, 156649)"
71671,73585,"(71671, 73585)"
71701,72073,"(71701, 72073)"
71854,119674,"(71854, 119674)"
71962,269153,"(71962, 269153)"
71962,235887,"(71962, 235887)"
71962,312504,"(71962, 312504)"
71962,184713,"(71962, 184713)"
71962,130873,"(71962, 130873)"
71962,112026,"(71962, 112026)"
71962,236962,"(71962, 236962)"
71965,143845,"(71965, 143845)"
71965,139054,"(71965, 139054)"
72021,105056,"(72021, 105056)"
72053,470092,"(72053, 470092)"
72153,73281,"(72153, 73281)"
72153,156641,"(72153, 156641)"
72153,236941,"(72153, 236941)"
72153,134614,"(72153, 134614)"
72172,255918,"(72172, 255918)"
72172,130873,"(72172, 130873)"
72202,114874,"(72202, 114874)"
2169359,137870,"(137870, 2169359)"
2169359,2194861,"(2169359, 2194861)"
2169359,2223749,"(2169359, 2223749)"
2169359,1970342,"(1970342, 2169359)"
2169359,805148,"(805148, 2169359)"
2169359,2288067,"(2169359, 2288067)"
2169359,2181427,"(2169359, 2181427)"
2169359,362819,"(362819, 2169359)"
2169359,2304456,"(2169359, 2304456)"
2169359,2213931,"(2169359, 2213931)"
2169359,2335130,"(2169359, 2335130)"
2169359,2249317,"(2169359, 2249317)"
2169359,2382187,"(2169359, 2382187)"
2169359,2357123,"(2169359, 2357123)"
72247,181739,"(72247, 181739)"
72252,147987,"(72252, 147987)"
72252,152480,"(72252, 152480)"
72252,166308,"(72252, 166308)"
72252,356322,"(72252, 356322)"
72252,148607,"(72252, 148607)"
72298,103873,"(72298, 103873)"
72298,96627,"(72298, 96627)"
72298,112824,"(72298, 112824)"
72298,74363,"(72298, 74363)"
72335,103417,"(72335, 103417)"
72335,2388706,"(72335, 2388706)"
72443,96646,"(72443, 96646)"
72443,256290,"(72443, 256290)"
72443,650983,"(72443, 650983)"
72527,110978,"(72527, 110978)"
72527,276524,"(72527, 276524)"
72527,255918,"(72527, 255918)"
72527,2037581,"(72527, 2037581)"
72527,276567,"(72527, 276567)"
72527,267872,"(72527, 267872)"
72527,2245116,"(72527, 2245116)"
72553,248214,"(72553, 248214)"
72553,260319,"(72553, 260319)"
72553,248513,"(72553, 248513)"
72553,2166137,"(72553, 2166137)"
72590,470092,"(72590, 470092)"
72590,112025,"(72590, 112025)"
72611,90464,"(72611, 90464)"
72727,103811,"(72727, 103811)"
72727,73325,"(72727, 73325)"
72727,145597,"(72727, 145597)"
72727,188892,"(72727, 188892)"
72727,72805,"(72727, 72805)"
72732,87173,"(72732, 87173)"
72732,162696,"(72732, 162696)"
72732,2560149,"(72732, 2560149)"
72732,81047,"(72732, 81047)"
72732,142862,"(72732, 142862)"
72732,117162,"(72732, 117162)"
72732,246258,"(72732, 246258)"
72732,355261,"(72732, 355261)"
72732,83902,"(72732, 83902)"
72732,231548,"(72732, 231548)"
72732,91093,"(72732, 91093)"
72732,215548,"(72732, 215548)"
72784,90928,"(72784, 90928)"
72784,805238,"(72784, 805238)"
72784,88955,"(72784, 88955)"
72805,103811,"(72805, 103811)"
72805,74779,"(72805, 74779)"
72805,2329550,"(72805, 2329550)"
72805,120786,"(72805, 120786)"
72805,188892,"(72805, 188892)"
72805,98016,"(72805, 98016)"
72805,76390,"(72805, 76390)"
72805,73325,"(72805, 73325)"
73030,135722,"(73030, 135722)"
73081,88776,"(73081, 88776)"
73081,74858,"(73081, 74858)"
73081,128009,"(73081, 128009)"
73081,75062,"(73081, 75062)"
73083,118194,"(73083, 118194)"
73083,113665,"(73083, 113665)"
73084,85088,"(73084, 85088)"
73084,239814,"(73084, 239814)"
73084,211991,"(73084, 211991)"
73084,158801,"(73084, 158801)"
73084,480441,"(73084, 480441)"
73084,109305,"(73084, 109305)"
73084,480285,"(73084, 480285)"
73185,236962,"(73185, 236962)"
2170359,2150194,"(2150194, 2170359)"
2170359,90502,"(90502, 2170359)"
73232,87809,"(73232, 87809)"
73232,162324,"(73232, 162324)"
73232,296870,"(73232, 296870)"
73232,141514,"(73232, 141514)"
73232,134238,"(73232, 134238)"
73232,1629799,"(73232, 1629799)"
2170385,286707,"(286707, 2170385)"
73295,281929,"(73295, 281929)"
73325,149531,"(73325, 149531)"
73325,974962,"(73325, 974962)"
73325,145597,"(73325, 145597)"
73325,126185,"(73325, 126185)"
73325,76543,"(73325, 76543)"
73325,221952,"(73325, 221952)"
73325,103811,"(73325, 103811)"
73325,131879,"(73325, 131879)"
73325,188892,"(73325, 188892)"
73380,2150446,"(73380, 2150446)"
73380,2409305,"(73380, 2409305)"
73380,80602,"(73380, 80602)"
73380,87644,"(73380, 87644)"
2170576,2289157,"(2170576, 2289157)"
2170576,153388,"(153388, 2170576)"
2170576,328973,"(328973, 2170576)"
2170576,248214,"(248214, 2170576)"
2170576,2088473,"(2088473, 2170576)"
2170576,131879,"(131879, 2170576)"
2170576,82617,"(82617, 2170576)"
2170576,2088535,"(2088535, 2170576)"
2170576,165723,"(165723, 2170576)"
2170576,86111,"(86111, 2170576)"
2170576,143976,"(143976, 2170576)"
73436,314958,"(73436, 314958)"
73436,133819,"(73436, 133819)"
73436,112860,"(73436, 112860)"
73436,1531870,"(73436, 1531870)"
